country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,NO2,27,34,31
India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,CO,12,44,13
India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,NH3,5,5,5
India,31-05-2026,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.41,73.1,SO2,3,3,3
India,31-05-2026,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.41,73.1,CO,5,66,31
India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,PM10,32,74,52
India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,NH3,1,2,2
India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,SO2,5,8,7
India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,CO,72,74,74
India,31-05-2026,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",21.22,72.83,CO,32,37,33
India,31-05-2026,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",21.22,72.83,OZONE,12,13,12
India,31-05-2026,Gujarat,Surat,"Science Center, Surat - SMC",21.17,72.8,PM2.5,25,39,30
India,31-05-2026,Gujarat,Surat,"Science Center, Surat - SMC",21.17,72.8,PM10,21,64,34
India,31-05-2026,Gujarat,Surat,"Science Center, Surat - SMC",21.17,72.8,SO2,14,16,15
India,31-05-2026,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",22.32,73.22,PM2.5,40,209,84
India,31-05-2026,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.97,72.64,SO2,20,37,28
India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,CO,45,54,51
India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,OZONE,17,65,33
India,31-05-2026,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.68,77.3,NH3,6,7,6
India,31-05-2026,Delhi,Delhi,"IIT Delhi, Delhi - IITM",28.54,77.19,OZONE,18,61,38
India,31-05-2026,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",28.59,77.23,NO2,0,0,0
India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,NH3,1,11,4
India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,NH3,3,5,4
India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,SO2,10,16,13
India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,CO,14,47,17
India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,PM10,30,238,79
India,31-05-2026,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.64,77.2,PM2.5,2,80,20
India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,SO2,2,11,6
India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,PM2.5,13,77,40
India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,NH3,3,4,4
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - DPCC",28.64,77.15,PM10,36,251,87
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - DPCC",28.64,77.15,OZONE,8,51,26
India,31-05-2026,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.56,77.19,CO,10,92,24
India,31-05-2026,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.65,77.15,NO2,30,50,40
India,31-05-2026,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.65,77.15,NH3,5,8,6
India,31-05-2026,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.65,77.15,CO,16,61,35
India,31-05-2026,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.55,77.22,NH3,6,16,10
India,31-05-2026,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.55,77.22,CO,4,36,10
India,31-05-2026,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.55,77.22,OZONE,4,41,14
India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,PM2.5,15,103,40
India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,SO2,12,20,16
India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,OZONE,5,58,23
India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,CO,34,68,43
India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,OZONE,16,95,47
India,31-05-2026,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.67,77.32,PM2.5,11,129,41
India,31-05-2026,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.67,77.32,CO,64,85,70
India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,PM2.5,22,75,46
India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,NH3,7,17,12
India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,OZONE,3,42,23
India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,PM2.5,22,80,56
India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,PM2.5,3,11,6
India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,CO,36,46,38
India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,NO2,12,20,15
India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,CO,86,98,96
India,31-05-2026,Delhi,Delhi,"Bawana, Delhi - DPCC",28.78,77.05,PM10,42,500,120
India,31-05-2026,Delhi,Delhi,"Bawana, Delhi - DPCC",28.78,77.05,NH3,5,8,6
India,31-05-2026,Delhi,Delhi,"Bawana, Delhi - DPCC",28.78,77.05,SO2,9,14,10
India,31-05-2026,Delhi,Delhi,"Burari Crossing, Delhi - IITM",28.73,77.2,OZONE,36,122,64
India,31-05-2026,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",28.55,77.27,PM2.5,15,97,45
India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,NH3,4,7,5
India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,OZONE,9,88,52
India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,PM2.5,15,133,44
India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,NH3,8,18,13
India,31-05-2026,Delhi,Delhi,"Mundka, Delhi - DPCC",28.68,77.08,OZONE,10,29,18
India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,PM10,12,189,72
India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,NO2,15,56,27
India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,CO,46,113,55
India,31-05-2026,Delhi,Delhi,"North Campus, DU, Delhi - IITM",28.66,77.16,PM10,27,346,93
India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,PM2.5,13,177,45
India,31-05-2026,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.71,75.88,NO2,5,12,8
India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,NH3,2,2,2
India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,PM10,40,106,64
India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,NO2,23,35,27
India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,NH3,2,3,2
India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,PM10,13,59,31
India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,NH3,3,3,3
India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,PM10,35,135,61
India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,SO2,31,80,57
India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,CO,24,61,34
India,31-05-2026,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.26,80.72,PM2.5,2,40,18
India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,PM10,51,205,104
India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,OZONE,54,136,82
India,31-05-2026,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.62,75.68,PM10,36,203,101
India,31-05-2026,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.62,75.68,NO2,0,0,0
India,31-05-2026,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.62,75.68,NH3,0,0,0
India,31-05-2026,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.89,74.85,PM2.5,0,0,0
India,31-05-2026,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21,76.37,PM10,20,58,37
India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,NO2,0,0,0
India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,OZONE,20,316,30
India,31-05-2026,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.56,OZONE,38,64,41
India,31-05-2026,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.8,75.72,PM10,38,39,39
India,31-05-2026,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.8,75.72,NH3,3,4,4
India,31-05-2026,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.8,75.72,CO,12,32,21
India,31-05-2026,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.8,75.72,OZONE,16,17,16
India,31-05-2026,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.88,75.37,PM10,63,66,64
India,31-05-2026,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.88,75.37,NH3,1,1,1
India,31-05-2026,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.88,76.61,PM10,67,81,75
India,31-05-2026,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.88,76.61,NH3,1,1,1
India,31-05-2026,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.56,76.89,NO2,0,0,0
India,31-05-2026,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.51,76.94,CO,6,64,10
India,31-05-2026,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55,76.56,OZONE,21,38,26
India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,PM10,9,62,27
India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,NO2,3,4,4
India,31-05-2026,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.33,75.8,OZONE,35,47,36
India,31-05-2026,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.46,75.01,PM10,78,114,97
India,31-05-2026,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.46,75.01,CO,16,60,16
India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,PM10,54,66,57
India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,OZONE,18,27,18
India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,NO2,10,17,13
India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,NH3,2,3,3
India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,OZONE,13,18,14
India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,PM2.5,7,72,27
India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,PM10,12,80,38
India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,NO2,14,37,18
India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,SO2,8,20,15
India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,SO2,11,19,15
India,31-05-2026,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",23.82,79.45,PM10,28,81,46
India,31-05-2026,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.97,76.06,PM10,24,120,66
India,31-05-2026,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.97,76.06,SO2,20,43,34
India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,PM2.5,10,52,27
India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,CO,30,53,42
India,31-05-2026,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.26,78.22,NH3,4,11,7
India,31-05-2026,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.26,78.22,OZONE,47,137,62
India,31-05-2026,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.2,78.15,CO,2,98,22
India,31-05-2026,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.73,75.81,PM2.5,29,104,59
India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,PM2.5,2,45,26
India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,NO2,2,3,2
India,31-05-2026,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.33,75.05,NO2,6,33,15
India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,PM2.5,9,68,31
India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,NO2,5,24,12
India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,PM2.5,49,51,50
India,31-05-2026,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.11,82.65,SO2,39,126,62
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,PM2.5,8,152,48
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,NH3,5,9,7
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,SO2,3,5,4
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,CO,12,32,23
India,31-05-2026,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.72,77,SO2,20,36,26
India,31-05-2026,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",19.22,73.2,SO2,1,3,1
India,31-05-2026,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",15.89,74.54,NO2,15,52,32
India,31-05-2026,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.91,77.6,NH3,3,3,3
India,31-05-2026,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.91,77.6,OZONE,27,28,28
India,31-05-2026,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.95,77.54,SO2,2,27,14
India,31-05-2026,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.94,77.59,NH3,1,2,1
India,31-05-2026,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.92,77.58,OZONE,15,54,44
India,31-05-2026,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.78,77.63,PM10,37,119,73
India,31-05-2026,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.78,77.63,NO2,22,24,23
India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,PM10,3,119,45
India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,CO,1,30,4
India,31-05-2026,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55,76.56,PM10,44,49,45
India,31-05-2026,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55,76.56,NO2,23,35,29
India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,NO2,31,32,31
India,31-05-2026,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52,76.37,CO,10,35,28
India,31-05-2026,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",29.54,75.02,PM2.5,7,427,41
India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,SO2,12,13,13
India,31-05-2026,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.94,76.8,NH3,5,15,9
India,31-05-2026,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.94,76.8,OZONE,11,98,56
India,31-05-2026,Jammu & Kashmir,Pampore,"Khrew, Pampore - JKPCC",34.03,75.01,SO2,4,5,4
India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,OZONE,1,4,3
India,31-05-2026,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.17,75.66,PM2.5,35,36,35
India,31-05-2026,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27.9,76.99,NO2,19,24,22
India,31-05-2026,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27.9,76.99,CO,101,102,101
India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,PM10,28,128,76
India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,NH3,7,16,12
India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,PM10,57,108,80
India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,NO2,19,42,27
India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,PM10,26,182,76
India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,NO2,21,29,24
India,31-05-2026,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",30.71,76.85,OZONE,43,53,45
India,31-05-2026,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.88,75.39,SO2,6,17,11
India,31-05-2026,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.02,73.04,CO,0,0,0
