AQI_ID,Location_ID,country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
A1611,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.26,77.38,NH3,0,0,0
A1612,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.26,77.38,CO,0,0,0
A1613,L94,India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,NO2,12,13,12
A1614,L95,India,31-05-2026,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.11,82.65,NH3,2,3,2
A1615,L95,India,31-05-2026,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.11,82.65,CO,2,62,31
A1616,L97,India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,NO2,6,19,10
A1617,L97,India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,CO,8,60,50
A1618,L98,India,31-05-2026,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.72,77,PM2.5,41,79,55
A1619,L98,India,31-05-2026,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.72,77,OZONE,4,85,52
A1620,L99,India,31-05-2026,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",19.22,73.2,CO,8,20,15
A1621,L100,India,31-05-2026,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.94,77.79,PM2.5,18,60,39
A1622,L100,India,31-05-2026,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.94,77.77,NO2,5,72,14
A1623,L84,India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,PM2.5,2,46,18
A1624,L85,India,31-05-2026,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.33,75.8,PM2.5,0,0,0
A1625,L86,India,31-05-2026,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.46,75.01,OZONE,30,37,30
A1626,L87,India,31-05-2026,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",15.41,75.64,PM10,31,283,58
A1627,L87,India,31-05-2026,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",15.41,75.64,NO2,1,1,1
A1628,L87,India,31-05-2026,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",15.41,75.64,SO2,32,51,42
A1629,L88,India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,SO2,1,3,2
A1630,L88,India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,CO,9,20,14
A1631,L90,India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,OZONE,30,80,53
A1632,L91,India,31-05-2026,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.42,75.74,OZONE,1,5,3
A1633,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.16,79.97,NO2,9,12,10
A1634,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,PM2.5,34,91,54
A1635,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,PM2.5,9,37,23
A1636,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,NO2,34,41,38
A1637,L102,India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,PM2.5,8,77,32
A1638,L102,India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,OZONE,24,109,62
A1639,L243,India,31-05-2026,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.26,80.72,CO,38,64,62
A1640,L103,India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,PM2.5,39,500,132
A1641,L103,India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,NH3,5,9,8
A1642,L103,India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,SO2,14,123,43
A1643,L77,India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,PM2.5,18,50,33
A1644,L77,India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,NO2,4,17,8
A1645,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,PM2.5,40,63,51
A1646,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,NH3,6,7,6
A1647,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,SO2,6,8,7
A1648,L79,India,31-05-2026,Maharashtra,Beed,"Bir, Beed - MPCB",18.99,75.75,OZONE,8,31,15
A1649,L82,India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,NH3,9,10,9
A1650,L82,India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,CO,1,34,21
A1651,L83,India,31-05-2026,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.98,79.23,NH3,4,5,5
A1652,L145,India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,PM2.5,0,0,0
A1653,L57,India,31-05-2026,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27.9,76.99,NH3,9,11,10
A1654,L116,India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,SO2,8,19,13
A1655,L117,India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,PM2.5,58,126,83
A1656,L117,India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,NH3,3,6,5
A1657,L117,India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,CO,43,52,50
A1658,L118,India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,PM2.5,48,52,50
A1659,L118,India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,NO2,23,24,24
A1660,L118,India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,SO2,12,13,12
A1661,L118,India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,OZONE,3,180,126
A1662,L247,India,31-05-2026,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",21.15,79.05,OZONE,10,55,40
A1663,L247,India,31-05-2026,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.14,79.05,SO2,5,43,16
A1664,L247,India,31-05-2026,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.14,79.05,OZONE,9,53,33
A1665,L150,India,31-05-2026,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19.17,77.3,PM10,51,72,63
A1666,L150,India,31-05-2026,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19.17,77.3,NH3,3,6,4
A1667,L151,India,31-05-2026,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",20.01,73.78,PM2.5,19,36,28
A1668,L151,India,31-05-2026,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95,73.73,PM2.5,13,60,37
A1669,L151,India,31-05-2026,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95,73.73,PM10,32,72,46
A1670,L151,India,31-05-2026,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95,73.73,NO2,0,0,0
A1671,L151,India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,PM10,19,89,46
A1672,L151,India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,NH3,2,3,3
A1673,L151,India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,SO2,1,3,1
A1674,L151,India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,OZONE,9,26,14
A1675,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.09,73.01,PM2.5,39,389,70
A1676,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.09,73.01,PM10,0,0,0
A1677,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.09,73.01,NH3,7,10,8
A1678,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",19.11,73.01,NH3,1,1,1
A1679,L128,India,31-05-2026,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57,73.93,CO,30,59,48
A1680,L128,India,31-05-2026,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",18.54,73.81,PM10,28,72,45
A1681,L128,India,31-05-2026,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",18.54,73.81,OZONE,2,24,8
A1682,L128,India,31-05-2026,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",18.53,73.85,SO2,10,50,23
A1683,L128,India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,PM2.5,8,37,22
A1684,L128,India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,PM10,19,50,34
A1685,L128,India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,CO,24,31,24
A1686,L143,India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,CO,11,16,13
A1687,L248,India,31-05-2026,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",17.7,74,NO2,3,14,8
A1688,L144,India,31-05-2026,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.63,75.91,PM2.5,14,48,32
A1689,L144,India,31-05-2026,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.63,75.91,NO2,1,22,9
A1690,L129,India,31-05-2026,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",19.27,72.97,NH3,1,3,2
A1691,L129,India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,PM2.5,35,52,42
A1692,L129,India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,PM10,56,78,64
A1693,L129,India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,NH3,1,3,1
A1694,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.01,73.02,PM10,13,35,23
A1695,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19.06,73.02,PM10,25,67,42
A1696,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19.06,73.02,CO,2,23,11
A1697,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19.06,73.02,OZONE,1,35,15
A1698,L126,India,31-05-2026,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",19.27,76.76,NO2,9,43,16
A1699,L126,India,31-05-2026,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",19.27,76.76,NH3,3,5,4
A1700,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",18.64,73.85,CO,2,34,28
A1701,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",18.64,73.85,OZONE,16,34,22
A1702,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",18.61,73.75,PM2.5,17,59,34
A1703,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18.64,73.82,OZONE,7,36,16
A1704,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.61,73.8,PM2.5,18,60,35
A1705,L128,India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,PM2.5,9,69,26
A1706,L128,India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,OZONE,1,29,12
A1707,L128,India,31-05-2026,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18.45,73.85,NH3,0,0,0
A1708,L128,India,31-05-2026,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18.45,73.85,SO2,0,0,0
A1709,L124,India,31-05-2026,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.05,72.92,PM2.5,0,0,0
A1710,L124,India,31-05-2026,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.08,72.92,PM2.5,31,44,36
A1711,L124,India,31-05-2026,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.08,72.92,PM10,40,61,49
A1712,L124,India,31-05-2026,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.22,72.83,SO2,1,2,1
A1713,L124,India,31-05-2026,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.06,72.85,PM10,27,50,37
A1714,L124,India,31-05-2026,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.17,72.92,PM2.5,4,58,15
A1715,L124,India,31-05-2026,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.09,72.89,PM2.5,10,184,76
A1716,L124,India,31-05-2026,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.2,72.82,PM2.5,0,0,0
A1717,L124,India,31-05-2026,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.2,72.82,CO,42,98,65
A1718,L124,India,31-05-2026,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.19,72.83,NH3,2,3,2
A1719,L124,India,31-05-2026,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.19,72.83,SO2,4,6,5
A1720,L124,India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,PM2.5,6,11,8
A1721,L124,India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,NO2,100,105,103
A1722,L137,India,31-05-2026,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.12,85.39,PM10,21,109,65
A1723,L137,India,31-05-2026,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.12,85.39,SO2,8,34,15
A1724,L137,India,31-05-2026,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.12,85.39,CO,12,53,33
A1725,L138,India,31-05-2026,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.94,86.73,NO2,2,215,43
A1726,L138,India,31-05-2026,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.94,86.73,CO,5,54,17
A1727,L139,India,31-05-2026,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.35,85.82,PM2.5,13,37,25
A1728,L139,India,31-05-2026,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.35,85.82,PM10,29,83,55
A1729,L140,India,31-05-2026,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06,85.47,NH3,5,5,5
A1730,L141,India,31-05-2026,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94,86.12,PM10,16,65,37
A1731,L141,India,31-05-2026,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94,86.12,NH3,1,2,2
A1732,L250,India,31-05-2026,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.49,85.85,PM2.5,10,43,25
A1733,L250,India,31-05-2026,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.49,85.85,NO2,5,21,7
A1734,L130,India,31-05-2026,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.24,73.16,SO2,2,9,6
A1735,L130,India,31-05-2026,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",19.23,73.16,NO2,8,22,13
A1736,L131,India,31-05-2026,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.45,72.8,PM10,9,89,40
A1737,L131,India,31-05-2026,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.45,72.8,NH3,2,9,5
A1738,L131,India,31-05-2026,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.45,72.8,OZONE,9,50,22
A1739,L134,India,31-05-2026,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.72,92.72,PM2.5,0,0,0
A1740,L244,India,31-05-2026,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",25.66,94.1,SO2,31,46,36
A1741,L135,India,31-05-2026,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.83,85.1,PM10,50,204,107
A1742,L136,India,31-05-2026,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51,86.89,PM2.5,13,45,27
A1743,L145,India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,PM10,76,104,86
A1744,L145,India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,NO2,4,17,9
A1745,L145,India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,NH3,1,1,1
A1746,L145,India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,SO2,1,11,5
A1747,L148,India,31-05-2026,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21,75.57,PM2.5,10,73,42
A1748,L148,India,31-05-2026,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21,75.57,NO2,5,20,11
A1749,L148,India,31-05-2026,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21,75.57,CO,17,44,40
A1750,L246,India,31-05-2026,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.85,75.91,PM2.5,20,60,35
A1751,L246,India,31-05-2026,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.85,75.91,PM10,28,72,49
A1752,L246,India,31-05-2026,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.85,75.91,SO2,6,9,8
A1753,L149,India,31-05-2026,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16.69,74.25,OZONE,15,48,28
A1754,L124,India,31-05-2026,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",19.14,72.92,SO2,10,18,16
A1755,L124,India,31-05-2026,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",19,72.86,SO2,2,7,4
A1756,L124,India,31-05-2026,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",19.06,72.92,CO,10,64,12
A1757,L124,India,31-05-2026,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19,72.81,NO2,20,26,23
A1758,L124,India,31-05-2026,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",18.99,72.82,NO2,3,18,10
A1759,L124,India,31-05-2026,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",18.99,72.82,CO,6,13,10
A1760,L247,India,31-05-2026,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",21.12,79.05,OZONE,5,76,50
A1761,L247,India,31-05-2026,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",21.14,79.11,SO2,26,72,41
A1762,L122,India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,NH3,2,17,4
A1763,L122,India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,OZONE,9,33,12
A1764,L249,India,31-05-2026,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1,73.48,PM2.5,28,115,66
A1765,L124,India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,PM10,0,0,0
A1766,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,OZONE,5,40,21
A1767,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,SO2,17,22,20
A1768,L124,India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,PM2.5,16,38,25
A1769,L165,India,31-05-2026,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.52,78.28,PM10,33,150,66
A1770,L165,India,31-05-2026,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.52,78.28,NH3,1,2,2
A1771,L165,India,31-05-2026,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.53,78.22,PM2.5,23,88,45
A1772,L165,India,31-05-2026,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.53,78.22,CO,4,35,15
A1773,L165,India,31-05-2026,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.59,78.13,PM10,72,72,72
A1774,L165,India,31-05-2026,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.59,78.13,CO,27,44,32
A1775,L165,India,31-05-2026,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.59,78.13,OZONE,17,38,23
A1776,L165,India,31-05-2026,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17.39,78.34,PM2.5,53,79,63
A1777,L165,India,31-05-2026,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17.39,78.34,CO,23,40,27
A1778,L165,India,31-05-2026,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.54,78.49,PM10,76,105,86
A1779,L165,India,31-05-2026,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.54,78.49,NO2,0,0,0
A1780,L165,India,31-05-2026,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.54,78.49,CO,13,53,19
A1781,L165,India,31-05-2026,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.54,78.49,OZONE,15,34,21
A1782,L165,India,31-05-2026,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.43,78.57,SO2,11,16,12
A1783,L165,India,31-05-2026,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.43,78.57,OZONE,18,29,18
A1784,L165,India,31-05-2026,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37,78.51,PM2.5,41,100,60
A1785,L165,India,31-05-2026,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37,78.51,PM10,66,94,78
A1786,L165,India,31-05-2026,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.53,78.29,NH3,3,5,3
A1787,L165,India,31-05-2026,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.53,78.29,CO,22,31,26
A1788,L165,India,31-05-2026,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.46,78.43,OZONE,14,20,18
A1789,L166,India,31-05-2026,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.79,75.83,NH3,2,5,3
A1790,L166,India,31-05-2026,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.79,75.83,CO,12,32,24
A1791,L166,India,31-05-2026,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.79,75.83,OZONE,32,159,62
A1792,L166,India,31-05-2026,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",26.95,75.73,SO2,4,37,22
A1793,L166,India,31-05-2026,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",26.95,75.73,CO,13,106,33
A1794,L167,India,31-05-2026,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.91,70.91,SO2,1,2,1
A1795,L167,India,31-05-2026,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.91,70.91,OZONE,20,91,38
A1796,L169,India,31-05-2026,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.59,76.17,PM10,17,500,76
A1797,L169,India,31-05-2026,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.59,76.17,NH3,1,7,2
A1798,L169,India,31-05-2026,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.59,76.17,OZONE,64,213,96
A1799,L170,India,31-05-2026,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.11,75.39,PM2.5,2,312,53
A1800,L170,India,31-05-2026,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.11,75.39,NO2,10,67,18
A1801,L170,India,31-05-2026,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.11,75.39,CO,12,31,20
A1802,L171,India,31-05-2026,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.27,73.02,SO2,0,0,0
A1803,L171,India,31-05-2026,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.3,73.08,PM10,0,0,0
A1804,L171,India,31-05-2026,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.3,73.08,NH3,0,0,0
A1805,L171,India,31-05-2026,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.22,73.07,PM2.5,3,90,35
A1806,L171,India,31-05-2026,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.36,73.05,OZONE,60,108,79
A1807,L183,India,31-05-2026,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.56,74.44,SO2,4,29,9
A1808,L183,India,31-05-2026,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.56,74.44,CO,17,44,33
A1809,L254,India,31-05-2026,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.11,76.47,PM10,18,388,73
A1810,L254,India,31-05-2026,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.11,76.47,NH3,8,12,10
A1811,L184,India,31-05-2026,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.75,71.39,PM10,84,421,175
A1812,L184,India,31-05-2026,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.75,71.39,CO,11,36,16
A1813,L185,India,31-05-2026,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.22,77.51,OZONE,29,184,170
